N2231,2.500000,0.500000,0.400000,0.400000,0.400000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000
N2232,-1.000000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N2233,0.400000,0.100000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N2234,0.600000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000,0.200000,0.100000,0.200000,0.200000
N2241,-2.900000,0.100000,0.000000,0.000000,0.000000,-0.100000,-0.100000,-0.100000,-0.200000,-0.100000,-0.100000
N2242,6.700000,-2.400000,-1.500000,-0.900000,-0.700000,-0.700000,-0.500000,-0.400000,-0.400000,-0.300000,-0.200000
N2243,0.800000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000
N2250,-4.300000,-0.100000,0.400000,-0.100000,0.600000,-0.200000,0.400000,-0.100000,0.300000,-0.200000,0.400000
N2261,5.600000,1.500000,1.400000,1.200000,1.000000,0.800000,0.700000,0.700000,0.500000,0.500000,0.500000
N2264,1.500000,0.300000,0.500000,0.400000,0.200000,0.100000,0.200000,0.200000,0.200000,0.200000,0.200000
N2270,-1.200000,0.300000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.100000
N2281,11.10000,2.800000,1.900000,1.500000,1.000000,0.600000,0.500000,0.500000,0.300000,0.400000,0.400000
N2282,-12.80000,0.800000,0.600000,0.600000,0.400000,0.200000,0.200000,0.200000,0.000000,0.100000,0.100000
N3111,1.500000,1.400000,1.300000,1.400000,1.300000,1.200000,1.300000,1.300000,1.200000,1.300000,1.300000
N3112,0.000000,1.700000,1.600000,1.600000,1.600000,1.500000,1.500000,1.600000,1.400000,1.500000,1.600000
N3113,0.300000,0.600000,0.500000,0.500000,0.500000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000
N3114,-1.300000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000
N3120,-0.800000,0.400000,0.400000,0.300000,0.300000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000
N3131,3.000000,0.700000,0.600000,0.500000,0.500000,0.400000,0.300000,0.300000,0.200000,0.200000,0.200000
N3132,3.200000,0.200000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N3141,-0.600000,0.300000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.100000,0.100000,0.200000
N3142,0.700000,0.700000,0.600000,0.600000,0.600000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
N3143,3.600000,0.700000,0.600000,0.600000,0.600000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
N3151,-4.900000,1.200000,0.900000,0.800000,0.700000,0.500000,0.500000,0.500000,0.300000,0.300000,0.300000
N3152,14.80000,7.000000,6.200000,6.200000,5.700000,5.000000,5.000000,5.200000,4.500000,4.800000,5.000000
N3211,-1.800000,1.000000,0.800000,0.800000,0.700000,0.600000,0.600000,0.600000,0.500000,0.500000,0.600000
N3213,5.000000,1.000000,0.700000,0.500000,0.300000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000
N3214,-5.300000,0.900000,0.800000,0.800000,0.700000,0.600000,0.600000,0.600000,0.500000,0.500000,0.600000
N3220,2.800000,0.700000,0.600000,0.600000,0.500000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000
N3231,-1.300000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N3232,-2.300000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N3233,-0.300000,1.500000,1.200000,1.200000,1.100000,0.900000,0.900000,0.900000,0.700000,0.800000,0.800000
N3234,-0.200000,0.800000,0.700000,0.700000,0.600000,0.500000,0.500000,0.500000,0.400000,0.400000,0.500000
N3235,6.400000,0.800000,0.700000,0.700000,0.700000,0.600000,0.600000,0.600000,0.500000,0.500000,0.500000
N3411,-4.500000,0.500000,0.400000,0.400000,0.300000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000
N3413,0.700000,8.300000,7.300000,7.100000,6.500000,5.400000,5.400000,5.400000,4.500000,4.700000,4.800000
N4110,-18.20000,1.300000,1.000000,1.000000,0.800000,0.600000,0.600000,0.600000,0.400000,0.400000,0.500000
N4121,6.700000,1.700000,1.400000,1.400000,1.300000,1.100000,1.100000,1.100000,0.900000,1.000000,1.100000
N4122,-2.900000,1.000000,0.800000,0.800000,0.600000,0.400000,0.400000,0.400000,0.300000,0.300000,0.400000
N4131,8.600000,1.800000,1.600000,1.700000,1.400000,1.000000,1.000000,1.100000,0.800000,0.900000,1.000000
N4141,1.900000,1.900000,1.300000,1.300000,0.900000,0.500000,0.400000,0.500000,0.100000,0.200000,0.300000
N4142,25.20000,4.300000,3.400000,3.300000,2.800000,1.900000,1.900000,2.000000,1.200000,1.500000,1.600000
N4143,6.200000,0.400000,0.300000,0.300000,0.300000,0.200000,0.200000,0.300000,0.200000,0.200000,0.200000
N4151,-0.300000,0.500000,0.400000,0.400000,0.300000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000
N4152,8.700000,1.500000,1.300000,1.300000,1.100000,0.800000,0.800000,0.900000,0.700000,0.700000,0.700000
N4153,-0.800000,0.500000,0.400000,0.400000,0.300000,0.300000,0.200000,0.300000,0.200000,0.200000,0.200000
N4154,-3.500000,0.300000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N4161,-1.000000,0.300000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000
N4162,3.700000,1.400000,1.100000,1.000000,0.900000,0.700000,0.700000,0.700000,0.500000,0.600000,0.600000
N4164,5.600000,3.300000,2.300000,1.800000,1.300000,0.900000,0.800000,0.800000,0.500000,0.600000,0.600000
N4166,1.800000,1.100000,0.500000,0.400000,0.500000,0.600000,0.600000,0.700000,0.600000,0.700000,0.700000
N4211,1.500000,1.500000,1.300000,1.300000,1.100000,0.900000,0.900000,0.900000,0.700000,0.700000,0.700000
N4212,11.80000,2.600000,2.300000,2.300000,2.200000,2.100000,2.000000,2.000000,1.900000,1.900000,1.900000
N4213,-0.400000,0.200000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N4214,-5.400000,3.900000,4.300000,4.700000,4.100000,3.000000,3.300000,3.600000,3.100000,3.300000,3.600000
N4215,-0.600000,-0.400000,-0.300000,-0.200000,-0.100000,-0.100000,-0.100000,0.000000,0.000000,0.000000,0.100000
N5110,-4.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N5121,2.700000,0.900000,0.700000,0.700000,0.600000,0.400000,0.400000,0.400000,0.300000,0.300000,0.300000
N5124,0.000000,1.400000,1.500000,1.600000,1.300000,1.000000,0.800000,0.700000,0.500000,0.500000,0.600000
N5125,-3.900000,0.400000,0.300000,0.300000,0.300000,0.200000,0.200000,0.300000,0.200000,0.200000,0.200000
N5131,3.300000,0.400000,0.300000,0.300000,0.200000,0.100000,0.100000,0.100000,0.000000,0.000000,0.100000
N5133,5.300000,0.900000,0.700000,0.700000,0.600000,0.400000,0.400000,0.400000,0.300000,0.300000,0.300000
N5210,1.200000,0.300000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.100000
N5221,-2.000000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000
N5222,-2.500000,0.400000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000,0.100000,0.200000,0.200000
N5230,-1.700000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N5241,-11.10000,1.100000,0.900000,0.900000,0.800000,0.600000,0.600000,0.700000,0.500000,0.600000,0.600000
N5242,3.100000,0.500000,0.400000,0.400000,0.400000,0.300000,0.300000,0.300000,0.200000,0.300000,0.300000
N5243,-0.100000,0.300000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N5250,-1.100000,2.700000,2.300000,2.200000,2.000000,1.600000,1.600000,1.600000,1.300000,1.400000,1.400000
N6211,2.900000,-1.900000,2.900000,2.400000,1.800000,1.000000,0.500000,1.400000,0.800000,0.800000,0.900000
N6212,7.800000,-1.700000,0.700000,0.900000,0.700000,0.300000,0.000000,0.400000,0.300000,0.300000,0.200000
N6213,-1.800000,1.000000,0.700000,0.600000,0.500000,0.300000,0.300000,0.300000,0.100000,0.200000,0.200000
N6221,-3.300000,1.800000,1.400000,1.400000,1.200000,0.800000,0.800000,0.800000,0.500000,0.600000,0.700000
N6231,-2.900000,0.700000,0.500000,0.500000,0.400000,0.200000,0.200000,0.200000,0.000000,0.100000,0.100000
N6232,7.600000,1.700000,1.400000,1.400000,1.200000,1.000000,1.000000,1.000000,0.800000,0.900000,0.900000
N6233,-4.700000,0.400000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000
N6241,5.700000,1.600000,1.500000,1.400000,1.300000,1.100000,1.100000,1.100000,0.900000,1.000000,1.000000
N6242,-6.500000,2.600000,2.000000,2.000000,1.600000,1.100000,1.100000,1.100000,0.700000,0.800000,0.900000
N6251,-2.200000,1.000000,1.500000,1.500000,1.000000,0.300000,0.500000,0.700000,0.500000,0.600000,0.700000
N6252,-2.600000,0.400000,0.100000,0.100000,0.100000,0.200000,0.100000,0.100000,0.000000,0.100000,0.000000
N6261,-1.500000,1.200000,0.900000,0.900000,0.800000,0.500000,0.500000,0.600000,0.300000,0.400000,0.500000
N6262,-0.600000,0.700000,0.500000,0.500000,0.300000,0.200000,0.200000,0.200000,0.100000,0.200000,0.200000
N6271,1.100000,1.100000,0.900000,0.900000,0.900000,0.900000,0.900000,0.800000,0.800000,0.800000,0.800000
N6272,2.300000,0.100000,0.300000,0.200000,0.200000,0.100000,0.000000,0.200000,0.100000,0.100000,0.100000
N6411,2.500000,1.100000,4.200000,5.000000,3.500000,1.300000,1.800000,2.400000,1.700000,1.800000,2.200000
N6421,-4.900000,6.100000,4.300000,4.100000,3.000000,1.500000,1.400000,1.600000,0.200000,0.600000,0.900000
N6431,0.100000,0.100000,0.000000,0.000000,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000
N6432,2.100000,0.000000,0.100000,0.100000,0.100000,0.000000,0.100000,0.100000,0.000000,0.000000,0.100000
N6433,-1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N6435,-2.200000,0.900000,0.200000,0.200000,0.200000,0.100000,0.200000,0.100000,0.100000,0.100000,0.100000
N6440,2.800000,0.300000,0.300000,0.200000,0.200000,0.200000,0.100000,0.200000,0.100000,0.100000,0.100000
N6451,2.900000,0.800000,0.700000,0.700000,0.600000,0.500000,0.500000,0.500000,0.400000,0.400000,0.500000
N6452,-4.500000,0.300000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000
N6453,1.200000,1.100000,1.200000,1.500000,1.400000,1.000000,1.100000,1.200000,0.800000,0.900000,1.000000
N6460,-3.200000,0.600000,0.400000,0.400000,0.300000,0.200000,0.200000,0.200000,0.100000,0.200000,0.200000
N6471,7.800000,1.100000,0.900000,0.800000,0.700000,0.500000,0.500000,0.500000,0.300000,0.400000,0.400000
N6472,5.400000,1.400000,1.100000,1.100000,0.900000,0.600000,0.600000,0.700000,0.400000,0.500000,0.500000
N6474,6.600000,0.800000,0.700000,0.600000,0.500000,0.400000,0.400000,0.400000,0.200000,0.300000,0.300000
N6481,-4.300000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
N6482,6.000000,0.900000,0.700000,0.700000,0.600000,0.500000,0.500000,0.500000,0.400000,0.400000,0.500000
N6483,4.600000,0.400000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000
N6611,5.100000,6.000000,5.300000,5.100000,4.200000,2.800000,2.900000,3.100000,2.200000,2.500000,2.700000
N6621,-2.700000,0.400000,-0.900000,-0.900000,-0.300000,0.300000,0.000000,-0.100000,-0.200000,-0.200000,-0.300000
N6622,-1.800000,2.700000,2.100000,2.000000,1.700000,1.200000,1.100000,1.200000,0.700000,0.900000,1.000000
N6641,5.500000,5.000000,3.900000,3.800000,3.100000,2.200000,2.100000,2.300000,1.400000,1.700000,1.800000
N6651,1.200000,1.600000,1.300000,1.300000,1.000000,0.700000,0.700000,0.700000,0.500000,0.600000,0.600000
N6661,2.000000,4.100000,3.200000,3.100000,2.700000,2.200000,2.100000,2.200000,1.500000,1.700000,1.800000
N6663,17.80000,1.900000,1.100000,1.000000,0.800000,0.400000,0.400000,0.400000,-0.100000,0.100000,0.200000
N6670,-0.600000,0.800000,0.600000,0.600000,0.500000,0.400000,0.400000,0.400000,0.300000,0.300000,0.400000
N6680,-1.800000,0.500000,0.500000,0.500000,0.400000,0.100000,0.000000,-0.100000,-0.200000,-0.100000,-0.100000
N7211,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N7212,0.000000,0.500000,0.400000,0.400000,0.400000,0.300000,0.300000,0.300000,0.200000,0.300000,0.300000
N7213,0.400000,0.500000,0.200000,0.300000,0.200000,0.100000,0.100000,0.100000,0.000000,0.100000,0.100000
N7215,3.800000,-0.200000,0.000000,0.300000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000
N7216,2.900000,0.900000,0.600000,0.600000,0.500000,0.400000,0.400000,0.400000,0.200000,0.300000,0.300000
N7217,1.800000,0.800000,0.700000,0.700000,0.600000,0.500000,0.500000,0.500000,0.400000,0.400000,0.500000
N7219,-0.300000,1.100000,0.900000,0.900000,0.800000,0.600000,0.600000,0.700000,0.500000,0.600000,0.600000
N7220,3.700000,0.300000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N7230,3.900000,0.100000,0.200000,0.400000,0.400000,0.300000,0.300000,0.300000,0.200000,0.200000,0.300000
N7241,-0.500000,-0.100000,2.000000,3.300000,2.400000,1.700000,1.900000,2.500000,2.400000,2.300000,2.400000
N7242,2.400000,0.300000,0.200000,0.300000,0.300000,0.200000,0.200000,0.200000,0.100000,0.200000,0.200000
N7244,-1.900000,0.400000,0.300000,0.300000,0.200000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000
N7246,1.400000,0.600000,0.500000,0.500000,0.400000,0.400000,0.400000,0.400000,0.300000,0.300000,0.300000
N7251,-4.100000,0.200000,0.700000,1.100000,0.800000,0.600000,0.700000,0.800000,0.800000,0.700000,0.800000
N7252,3.100000,0.100000,0.400000,0.500000,0.300000,0.200000,0.200000,0.300000,0.300000,0.300000,0.300000
N7261,-4.500000,0.600000,0.800000,0.800000,0.400000,0.200000,0.300000,0.400000,0.300000,0.300000,0.300000
N7265,16.50000,2.000000,1.700000,1.600000,1.400000,1.100000,1.100000,1.200000,0.900000,1.000000,1.000000
N7271,-1.200000,-0.800000,0.300000,2.000000,1.900000,1.600000,1.400000,1.700000,1.700000,1.700000,1.700000
N7272,-2.900000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N7281,-0.100000,-0.300000,-0.400000,0.000000,0.200000,0.200000,0.100000,0.100000,0.100000,0.200000,0.100000
N7282,-2.700000,0.400000,0.300000,0.300000,0.200000,0.200000,0.200000,0.200000,0.100000,0.200000,0.200000
N7284,-1.300000,0.000000,0.300000,0.700000,0.600000,0.500000,0.400000,0.500000,0.500000,0.500000,0.500000
N7291,0.600000,0.500000,0.400000,0.600000,0.300000,0.200000,0.300000,0.300000,0.200000,0.200000,0.200000
N7294,-6.200000,0.600000,0.500000,0.500000,0.400000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000
N7295,1.300000,0.400000,0.300000,0.300000,0.300000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000
N7311,8.000000,0.600000,0.600000,0.700000,0.700000,0.500000,0.500000,0.600000,0.400000,0.400000,0.500000
N7312,0.300000,0.400000,1.000000,1.100000,0.800000,0.400000,0.500000,0.600000,0.400000,0.400000,0.500000
N7313,-1.100000,-0.100000,0.200000,0.600000,0.600000,0.500000,0.400000,0.500000,0.500000,0.500000,0.500000
N7314,-0.500000,0.000000,0.200000,0.200000,0.100000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000
N7321,3.800000,1.300000,1.400000,1.200000,1.000000,0.500000,0.400000,0.400000,0.100000,0.200000,0.300000
N7322,-0.600000,-0.200000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000
N7330,5.500000,0.600000,0.500000,0.500000,0.400000,0.200000,0.300000,0.300000,0.200000,0.300000,0.300000
N7340,-3.000000,0.200000,0.100000,0.000000,0.000000,0.000000,-0.100000,0.000000,-0.100000,-0.100000,-0.100000
N7350,0.300000,0.300000,0.200000,0.200000,0.200000,0.100000,0.100000,0.100000,0.000000,0.100000,0.100000
N7360,-1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N7370,-1.300000,0.200000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
N7380,-10.40000,-0.400000,-0.300000,-0.300000,-0.300000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000
N7411,-18.70000,3.400000,3.500000,3.400000,2.800000,1.600000,2.000000,2.000000,1.200000,1.500000,1.600000
